label,text,coarse_label
5,"""ChrisKyle boasted of looting the apartments of Iraqi families in Fallujah,""wrote author and former Daily Beast writer Max Blumenthal",2
5,"""Killevery maleyou see,""Rania Khalek quoted,calling Kyle an ""American psycho""",2
1,"Retaliation from the rightwing twittersphere was swift and violent, as Khalek documented in an exhaustive (and exhausting) post at Alternet",0
5,"""Moveyour America hating ass to Iraq, let ISIS rapeyou then cut your cunt head off,fucking mediawhore muslim,""wrote a rather unassuming-looking mom named Donna",2
5,"""Rania, maybewe to takeyou ass overthereand give it to ISIS...Dumb bitch,""offered a bearded man named Ronald",2
1,who enjoys either bassfishing or playing the bass,0
1,(we may never know),0
5,"""Waterboardingis far from torture,""explained an army pilot named Benjamin, all helpfulness",2
5,"""I wouldn't mindgiving you two a demonstration.""",2
1,"The patriots go on, and on and on",0
1,They cannot believewhatthey are reading,0
1,"They are rushing to the defence of not just Kyle, but their country,whattheir country means",0
1,They call for the rape or death of anyone ungrateful enoughto criticise American hero Chris Kyle,0
1,"BecauseChris Kyle is good,and brown people are bad,andAmerica is in danger,andChris Kyle saved us",0
1,The attitude echoeswhatMiller articulated about Kyle in her Salon piece,0
5,"""his steadfast imperviousness to any nuance, subtlety or ambiguity, and his lack of imagination and curiosity, seem particularly notable""",2
1,"There is no room for the ideathat Kyle might have been a good soldier but a bad guy;or a mediocre guy doing a difficult job badly; or a complex guy in a bad warwho convinced himselfhe lovedkillingto cope with an impossible situation;or a straight-up serial killer exploiting an oppressive systemthat, yes,also employs lots of well-meaning, often impoverished, non-serial-killer people to do oppressive things overwhich they have no control",0
1,"Orthat Iraqis might be fully realised human beings with complex inner liveswho find joy in food and sunshine and family, and anguish in the murders of their children",0
1,Orthat you can support your country whilethinking critically about its actions and its citizenry,0
1,Orthat many truths can be true at once,0
3,Always meet your heroes,1
0,The Sydney siege saw a slew of Muslim organisations issue statementscondemning Islamic extremism,2
1,Such chastisement had meant something in the wake of 9/11 and the Bali bombings,0
1,"Today, this has degraded into an automated knee-jerk response",0
1,It has been said so many timesthat its gravitas is greatly diminished,0
1,"More subtly,this expectation for Muslimsto keepspeaking outis nothing short of Islamophobic",0
1,"It assumesthat Islam is, at its core, evil",0
1,It also upholds the viewthat Muslims can be essentialised as a monolithic whole,0
1,The chastisement thus becomes the yardstick fromwhich the wider world isto differentiate between a good Muslim and a bad Muslim,0
1,"Surely today, fourteen years after 9/11, we have wisened up to the factthat such atrocious acts are committed out of political, even criminal, intent more than theology",0
1,"Surely, it is not a stretchto thinkthat no one individual can represent an entire faith community",0
1,".Surely, it is time,asMax Fisher of Vox argues,to stopaskingMuslims to condemn terrorism",0
1,"In the same manner, this good Muslim, bad Muslim binary undergirds the #illridewithyou campaign",0
1,"Yes, the hashtag was borne out of goodwill",0
0,an Asian Australian woman started it,2
0,asthe Twitter universe reacted to the story of a woman pledgingto walk in solidarity with another womanwho took her hijab off following news of the Sydney siege,2
1,"We will protect the good Muslims, so gestures the campaign",0
1,"Unfortunately, it also reproduces an age-old tropethat has been highlighted by scholars of postcolonial studies",0
1,"Aswestern colonisers encounter non-European natives,they beganto think of their ""other"" in one of two antithetical ways - either as a barbaric savage or a noble savage",0
1,"To the colonisers, the hostile savage is inherently dangerous in a sub-human way and always an enemy to the civilised individual",0
1,"Meanwhile, the noble savage is romanticised as innately benign",0
1,"Untouched by modernisation,the noble savage should be admired and protected",0
1,"Transposed to modern times,the hostile savage translates as the bad Muslim and the noble savage - the good Muslim",0
1," barbaric or noble, a savage is still a savage",0
1,The hashtag #illridewithyou is just as patronising,0
1,Another factorthat cast doubt to #illridewithyourelates to this question:Was the perpetrator Man Haron Monis the quintessential Islamic extremist?,0
1,the slate of profile piecesthat are now just flooding our newsfeedcan be taken as a gauge,0
1,the jury is still out on this,0
1,"At first glance, one may indeed be temptedto fit him into the mould ofwhatsome security experts have called""bedroom jihadists"", a fashionable termto describe self-radicalised individualswho have been recruited online to planand execute terror attacksthat would advance the cause of clandestine Islamist organisations",0
1,Yet Monis was a man of many masks,0
1,Closer inspection would revealthat he does not nestle comfortably into this category,0
0,His demands may have included an ISIL flag,2
1,he made no strategic overturesthat would advance the cause of any oppressed Muslim groups,0
1,"At this juncture, it is doubtfulifhe had even made contact with ISIL",0
1,Letus also not forgetthat Monis was not a nobodywho was secretly being turned to the ways of ISIL or any other Islamist agenda,0
1, he was a well-known criminal,0
0,"Not onlyhad Monis been charged withbeing an accessory to the brutal murder of his wife last year,he had also been slapped with 22 counts of aggravated sexual assault and 14 counts of aggravated indecent assault",2
0, information has surfacedthat he had been charged with fraud in Iran,2
0,which requested his extradition from Australia some 14 years ago,2
5,"a friend rightly pointed out on social media,Monis' criminal records qualify him as a ""sexual predator and misogynist""",2
1, this more dominant aspect of his identity has not stopped the rest of the world fromlinking the Sydney siege to the threat of Islamic fundamentalism,0
0,"During the Sydney siege, a shooting spree incidence unfolded in Montgomery County, Pennsylvaniathat left6 dead",2
0,"International media agencies described the perpetrator, the now-deceased Bradley William Stone, simply as ""a suspect"", ""a gunman on the loose"" and even ""a Montgomery man""",2
2,No hashtag campaign was necessaryto assure white peoplethat the rest of the world will ride with themto keepthem safe,2
1,The same can be observed of the reaction to the mass killings committed by the Norwegian Anders Breivik in 2011,0
