label,text,coarse_label
1,"Withoutdefiningwhatall would,andcould, possibly count as ""inducement"" or ""fraud"",these laws impose stringent criminal sanctions on violators",0
1,"Anyone foundguiltyis visited with imprisonment extending to three years, and with a financial penalty of 50,000 rupees (approximately $800)",0
1,"Tellingly, the punishment is doubledifthosewho convertare women, or members of the lower castes and tribal communities",0
1,"These laws are invoked and enforced onlywhena group of people, not individuals, seekto move out of Hinduism",0
1,"One might well question - in face of such provisions,do the lawsevenneedto use the modifiers ""forcible"" or ""fraudulent""?",0
1," not a single legislation even addresses,let alone punish, ""reconversion""",0
1,which the many Hindu zealots are painstakinglyclaiming as totally voluntary and a righteous reply to the violation of rights by colonisers and their ilk,0
1,Indians look up to the judiciaryto uphold the secular values of the republic,0
1,"the Supreme Court has, time and again, thwarted onslaughts on people's core fundamental right of religious freedom",0
1,But its record inadjudicating the evidently unsecularanti-conversion statutes is dubious,0
1,"The last timeit didwas in 1977, in the Reverend Stanislaus case",0
0,whereinthe Odisha and Madhya Pradesh statutes were upheld,2
1,"Basing its ruling on a 1956 report entitled ""Report of the Christian Missionaries Activity Enquiry Commission"",which deemed proselytisation as a threat to India's territorial integrity and internal security,the court ended upconflating every act of propagation of one's faith - Christianity, in this case (enshrined as a fundamental right in the constitution) as an attack on Hinduism and its followers, tantamount to blasphemy",0
1,"which, incidentally, is also a criminal offence in India",0
1,"A national anti-conversion law,enacted",0
1,would definitely be challenged in the Supreme Court,0
1,"In that case, the judges could remedy the errors of 1977 byseeking inspiration from the European Court of Human Right's 1993 ruling in the Kokkinakis case",0
1,"which struck the right balance betweenkeeping out improper proselytism and Christians' rightto practise, profess, and propagate their faith",0
3,Editor's note: The following column first appeared in the Washington Times,1
1,The now-consumed 2014 has been perfectly described by some commentators as the yearwhenfacts died,0
1,"Politicians, mobs in the streets and their willing accomplices in the media swamped us with lies, obfuscations or riots manifest",0
5,"because,asauthor Thomas Sowell has noted,""Whatmatters todayishow wellyou can concoct a storythat fits people's preconceptions and arouses their emotions.Politicians like New York Mayor Bill de Blasio, professional demagogues like Al Sharpton and innumerable irresponsible people in the media have shownthat they have great talent inpromoting a lynch mob.""",2
1,"None of this is unique to 2014, however,noris the aptitudeto stir up a lynch mobthe exclusive purview of politicians",0
1,It has been both the vocation and avocation of liberal media darlings for a very long time,0
1,"In 2014, with almost perfect timing and illustrating the farce of the left, a liberal favorite -- New York Times columnist Maureen Dowd -- was exposed by the Sony email hack forjust how muchhypocrisy and contrivance rules her world",0
0,"An Internet search of Ms  Dowd brings up a whole host ofapproving profiles and interviews over the years, with a particular column considered by her sycophants as one of her greatest accomplishments: the ""takedown"" of former New York Times investigative reporter Judith Miller",2
1,Ms  Dowd providedwhatmany thought was the coup de grace against Ms  Miller,0
0,"she wrote that column about her then-colleague at The New York Times,excoriating Ms  Miller for her coverage of Saddam Hussein's weapons of mass destruction WMD)leading up to the Iraq war",2
1,"Ms  Miller,you see,had done the unthinkable",0
1,She reportedwhather investigation found on the issue,0
1,which also happenedto bewhatthe Bush administration and scores of other governments had also determined,0
1,Saddam was pursuing a WMD programandan untold number of those weapons were developed and undeclared,0
1,her fellow liberal colleagues piled on Ms  Miller,0
1,"Ms  Dowd's column, dripping in ridicule and moral authority, condemned the reporter forbeing a ""stenographer"" for the Bush administration",0
5,"Ms  Dowd complained Ms  Miller's work""fit too perfectly"" withwhatthe White House had been asserting about WMD",2
1, Ms  Dowd accused Ms  Miller ofbeing too close to her subject,0
1,"essentially ofcolluding with others, ofselling outto makesomeone happyor to further a shared agenda",0
1,It was absurd and petty,0
1,whatwe didn't know at the timewasthat it was also a perfect case of projection,0
0,"In emails revealed late last year by the Sony Pictures hack, Ms  Dowd, The New York Times' supposed paragon of journalistic ethics, was discoveredto have assured a Sony executivethat she would be sureto makeher ""look great"" in a column, and appearedto promiseto show the column to the executive's husband, a former Times reporter, beforehand",2
5,"Afterthe column ran,more emails were exchanged, with Ms  Dowd telling the executive,""I hopeyou're happy...let's do another.""",2
5,"Afterher subject declaredthe columnist her ""favorite person,""Ms  Dowd gushed,""You're mine!You're amazing.""",2
0,Ms  Dowd has since deniedthat she provided the column in advance,2
1,That's possible,0
1,was it a draftthat was provided?,0
1,And by someone other than herself?,0
1,"For thosewho might suggest this mistake of MsDowd's was a one-off, issues of character inform everythingwe do",0
1,Hypocrisy doesn't sneak up on you once,0
1,It's part ofhowyou relate to the world,0
